AAustralia and Oceania,Solomon Islands,Personal Care,Offline,H,8/11/2013,310730969,8/20/2013,1054,81.73,56.67,86143.42,59730.18,26413.24
AAustralia and Oceania,Papua New Guinea,Vegetables,Online,L,10/9/2014,564002740,10/14/2014,9799,154.06,90.93,1509633.94,891023.07,618610.87
AAustralia and Oceania,AAustralia,Personal Care,Offline,M,3/17/2014,178391635,4/29/2014,8904,81.73,56.67,727723.92,504589.68,223134.24
AAustralia and Oceania,New Zealand,Clothes,Online,H,10/27/2011,668272864,11/17/2011,5646,109.28,35.84,616994.88,202352.64,414642.24
AAustralia and Oceania,Federated States of Micronesia,Cosmetics,Online,C,4/18/2013,943557202,5/5/2013,8399,437.20,263.33,3672042.80,2211708.67,1460334.13
AAustralia and Oceania,East Timor,Personal Care,Offline,L,1/7/2012,512107360,1/19/2012,2803,81.73,56.67,229089.19,158846.01,70243.18
AAustralia and Oceania,Solomon Islands,Household,Offline,M,5/25/2015,716459071,7/7/2015,5015,668.27,502.54,3351374.05,2520238.10,831135.95
AAustralia and Oceania,New Zealand,Fruits,Offline,M,2/5/2012,801194989,3/12/2012,256,9.33,6.92,2388.48,1771.52,616.96
AAustralia and Oceania,Tuvalu,Household,Online,M,3/14/2013,828116643,3/25/2013,6972,668.27,502.54,4659178.44,3503708.88,1155469.56
AAustralia and Oceania,Samoa ,Baby Food,Online,L,1/15/2016,526658666,2/27/2016,8858,255.28,159.42,2261270.24,1412142.36,849127.88
AAustralia and Oceania,Marshall Islands,Cosmetics,Offline,C,11/7/2012,476046454,12/1/2012,1580,437.20,263.33,690776.00,416061.40,274714.60
AAustralia and Oceania,Samoa ,Office Supplies,Offline,H,4/28/2013,149510037,5/28/2013,2197,651.21,524.96,1430708.37,1153337.12,277371.25
AAustralia and Oceania,Palau,Meat,Offline,C,11/4/2013,548894822,11/20/2013,9030,421.89,364.69,3809666.70,3293150.70,516516.00
AAustralia and Oceania,Samoa ,Cereal,Online,H,7/14/2014,935415732,8/4/2014,9157,205.70,117.11,1883594.90,1072376.27,811218.63
AAustralia and Oceania,Vanuatu,Household,Offline,C,8/10/2014,387200534,9/29/2014,97,668.27,502.54,64822.19,48746.38,16075.81
AAustralia and Oceania,New Zealand,Baby Food,Online,M,1/9/2012,935639321,2/24/2012,5322,255.28,159.42,1358600.16,848433.24,510166.92
AAustralia and Oceania,Palau,Household,Offline,C,11/27/2015,956482875,12/30/2015,3393,668.27,502.54,2267440.11,1705118.22,562321.89
AAustralia and Oceania,Tuvalu,Snacks,Online,M,4/17/2017,263635241,5/18/2017,4381,152.58,97.44,668452.98,426884.64,241568.34
AAustralia and Oceania,New Zealand,Vegetables,Online,H,9/1/2010,659690225,9/19/2010,5852,154.06,90.93,901559.12,532122.36,369436.76
AAustralia and Oceania,Tonga,Clothes,Online,L,2/14/2015,564527165,3/21/2015,4988,109.28,35.84,545088.64,178769.92,366318.72
AAustralia and Oceania,Fiji,Cereal,Offline,H,3/10/2014,564335763,4/20/2014,8348,205.70,117.11,1717183.60,977634.28,739549.32
AAustralia and Oceania,New Zealand,Cereal,Offline,L,4/24/2016,875971114,5/30/2016,8174,205.70,117.11,1681391.80,957257.14,724134.66
AAustralia and Oceania,Tonga,Snacks,Online,H,7/20/2013,870281827,8/15/2013,4587,152.58,97.44,699884.46,446957.28,252927.18
AAustralia and Oceania,Papua New Guinea,Cosmetics,Offline,H,5/3/2014,715357863,5/9/2014,9143,437.20,263.33,3997319.60,2407626.19,1589693.41
AAustralia and Oceania,Federated States of Micronesia,Vegetables,Online,C,1/22/2010,626528680,2/6/2010,2614,154.06,90.93,402712.84,237691.02,165021.82
AAustralia and Oceania,Palau,Snacks,Online,H,9/30/2013,341986215,11/10/2013,175,152.58,97.44,26701.50,17052.00,9649.50
AAustralia and Oceania,Samoa ,Cereal,Online,L,12/2/2016,537002551,12/14/2016,9843,205.70,117.11,2024705.10,1152713.73,871991.37
AAustralia and Oceania,Samoa ,Beverages,Online,L,8/19/2015,122987926,9/15/2015,3715,47.45,31.79,176276.75,118099.85,58176.90
AAustralia and Oceania,New Zealand,Fruits,Offline,H,5/23/2012,878662335,7/5/2012,4566,9.33,6.92,42600.78,31596.72,11004.06
AAustralia and Oceania,AAustralia,Personal Care,Online,M,1/17/2017,976360833,2/19/2017,5722,81.73,56.67,467659.06,324265.74,143393.32
AAustralia and Oceania,Federated States of Micronesia,Personal Care,Online,M,7/27/2011,855647265,8/20/2011,3895,81.73,56.67,318338.35,220729.65,97608.70
AAustralia and Oceania,Vanuatu,Meat,Online,H,7/6/2017,562921702,7/24/2017,9896,421.89,364.69,4175023.44,3608972.24,566051.20
AAustralia and Oceania,Nauru,Cereal,Offline,H,12/7/2016,257442986,1/6/2017,1956,205.70,117.11,402349.20,229067.16,173282.04
AAustralia and Oceania,Tuvalu,Beverages,Online,M,4/22/2012,504718625,5/14/2012,6312,47.45,31.79,299504.40,200658.48,98845.92
AAustralia and Oceania,Palau,Cosmetics,Online,L,6/22/2011,297664964,8/2/2011,4532,437.20,263.33,1981390.40,1193411.56,787978.84
AAustralia and Oceania,Nauru,Vegetables,Offline,C,7/2/2014,366336810,7/15/2014,6058,154.06,90.93,933295.48,550853.94,382441.54
AAustralia and Oceania,Solomon Islands,Clothes,Online,C,12/13/2014,554760062,1/5/2015,4685,109.28,35.84,511976.80,167910.40,344066.40
AAustralia and Oceania,Palau,Clothes,Online,M,9/8/2011,747023379,9/11/2011,9673,109.28,35.84,1057065.44,346680.32,710385.12
AAustralia and Oceania,Samoa ,Vegetables,Online,M,9/28/2016,833047187,10/22/2016,6030,154.06,90.93,928981.80,548307.90,380673.90
AAustralia and Oceania,Vanuatu,Baby Food,Online,L,2/20/2015,486441409,3/27/2015,7678,255.28,159.42,1960039.84,1224026.76,736013.08
AAustralia and Oceania,Samoa ,Household,Online,C,1/6/2015,745137250,2/6/2015,1526,668.27,502.54,1019780.02,766876.04,252903.98
AAustralia and Oceania,Nauru,Beverages,Offline,H,2/27/2013,297057282,4/9/2013,4706,47.45,31.79,223299.70,149603.74,73695.96
AAustralia and Oceania,Marshall Islands,Beverages,Offline,M,11/1/2010,576414716,12/7/2010,2778,47.45,31.79,131816.10,88312.62,43503.48
AAustralia and Oceania,East Timor,Personal Care,Online,L,4/17/2011,633303725,5/1/2011,7501,81.73,56.67,613056.73,425081.67,187975.06
AAustralia and Oceania,AAustralia,Cosmetics,Online,H,5/8/2016,301463401,6/2/2016,8574,437.20,263.33,3748552.80,2257791.42,1490761.38
AAustralia and Oceania,Marshall Islands,Office Supplies,Offline,C,12/7/2014,871867120,1/20/2015,3710,651.21,524.96,2415989.10,1947601.60,468387.50
AAustralia and Oceania,Kiribati,Meat,Offline,L,11/30/2015,826995265,12/25/2015,5131,421.89,364.69,2164717.59,1871224.39,293493.20
AAustralia and Oceania,Fiji,Office Supplies,Online,M,3/15/2011,407385337,4/30/2011,3229,651.21,524.96,2102757.09,1695095.84,407661.25
AAustralia and Oceania,Federated States of Micronesia,Clothes,Offline,L,8/4/2010,638394773,9/2/2010,4055,109.28,35.84,443130.40,145331.20,297799.20
AAustralia and Oceania,East Timor,Snacks,Online,L,12/5/2010,868651473,12/12/2010,2129,152.58,97.44,324842.82,207449.76,117393.06
AAustralia and Oceania,Samoa ,Vegetables,Online,M,9/13/2014,238942182,10/1/2014,7156,154.06,90.93,1102453.36,650695.08,451758.28
AAustralia and Oceania,AAustralia,Fruits,Offline,H,3/5/2012,599960219,3/28/2012,416,9.33,6.92,3881.28,2878.72,1002.56
AAustralia and Oceania,Marshall Islands,Beverages,Online,C,7/28/2013,592296826,8/15/2013,2648,47.45,31.79,125647.60,84179.92,41467.68
AAustralia and Oceania,Samoa ,Snacks,Offline,H,3/3/2012,228302180,4/20/2012,8543,152.58,97.44,1303490.94,832429.92,471061.02
AAustralia and Oceania,East Timor,Cereal,Online,M,2/15/2011,604526841,2/24/2011,1781,205.70,117.11,366351.70,208572.91,157778.79
AAustralia and Oceania,Fiji,Beverages,Offline,C,1/18/2017,232100617,2/18/2017,2585,47.45,31.79,122658.25,82177.15,40481.10
AAustralia and Oceania,Palau,Vegetables,Offline,M,9/27/2013,754182517,10/26/2013,8221,154.06,90.93,1266527.26,747535.53,518991.73
AAustralia and Oceania,Vanuatu,Fruits,Online,M,8/23/2010,912997615,9/1/2010,5138,9.33,6.92,47937.54,35554.96,12382.58
AAustralia and Oceania,Samoa ,Meat,Offline,C,12/20/2012,325781810,1/6/2013,4932,421.89,364.69,2080761.48,1798651.08,282110.40
AAustralia and Oceania,Samoa ,Office Supplies,Offline,L,3/29/2017,650011098,4/29/2017,1583,651.21,524.96,1030865.43,831011.68,199853.75
AAustralia and Oceania,Papua New Guinea,Cereal,Online,L,7/27/2013,353275525,9/13/2013,933,205.70,117.11,191918.10,109263.63,82654.47
AAustralia and Oceania,Palau,Personal Care,Online,H,7/9/2014,510309207,7/22/2014,689,81.73,56.67,56311.97,39045.63,17266.34
AAustralia and Oceania,Marshall Islands,Cosmetics,Online,C,2/28/2015,405836951,3/10/2015,5027,437.20,263.33,2197804.40,1323759.91,874044.49
AAustralia and Oceania,AAustralia,Household,Online,L,6/27/2015,235664737,8/14/2015,7287,668.27,502.54,4869683.49,3662008.98,1207674.51
AAustralia and Oceania,East Timor,Snacks,Online,C,3/15/2013,144034898,4/23/2013,1982,152.58,97.44,302413.56,193126.08,109287.48
AAustralia and Oceania,Nauru,Meat,Online,M,3/31/2014,400018060,5/12/2014,3088,421.89,364.69,1302796.32,1126162.72,176633.60
AAustralia and Oceania,Federated States of Micronesia,Beverages,Online,L,5/23/2016,217278087,5/23/2016,6269,47.45,31.79,297464.05,199291.51,98172.54
AAustralia and Oceania,Papua New Guinea,Cereal,Online,L,11/4/2011,812245261,11/26/2011,278,205.70,117.11,57184.60,32556.58,24628.02
AAustralia and Oceania,Tuvalu,Household,Offline,C,9/12/2012,701719796,10/15/2012,3336,668.27,502.54,2229348.72,1676473.44,552875.28
AAustralia and Oceania,Tonga,Personal Care,Offline,H,3/4/2017,174878585,3/22/2017,9314,81.73,56.67,761233.22,527824.38,233408.84
AAustralia and Oceania,Palau,Vegetables,Online,H,9/16/2014,967813813,10/11/2014,6469,154.06,90.93,996614.14,588226.17,408387.97
AAustralia and Oceania,Tuvalu,Baby Food,Online,H,10/5/2011,460932528,11/19/2011,9033,255.28,159.42,2305944.24,1440040.86,865903.38
AAustralia and Oceania,Vanuatu,Meat,Offline,M,5/31/2013,311156690,6/21/2013,7034,421.89,364.69,2967574.26,2565229.46,402344.80
AAustralia and Oceania,Samoa ,Clothes,Offline,H,3/10/2013,644078052,4/28/2013,5863,109.28,35.84,640708.64,210129.92,430578.72
AAustralia and Oceania,New Zealand,Beverages,Online,M,8/14/2011,531968581,9/12/2011,180,47.45,31.79,8541.00,5722.20,2818.80
AAustralia and Oceania,Solomon Islands,Meat,Offline,L,5/19/2016,477827870,6/27/2016,8740,421.89,364.69,3687318.60,3187390.60,499928.00
AAustralia and Oceania,Tonga,Cosmetics,Offline,M,9/24/2012,784569585,9/27/2012,430,437.20,263.33,187996.00,113231.90,74764.10
AAustralia and Oceania,Marshall Islands,Snacks,Offline,M,10/9/2013,506542956,10/18/2013,6172,152.58,97.44,941723.76,601399.68,340324.08
AAustralia and Oceania,Fiji,Fruits,Offline,L,12/4/2010,405525386,12/16/2010,2828,9.33,6.92,26385.24,19569.76,6815.48
AAustralia and Oceania,Nauru,Fruits,Offline,M,7/15/2013,684196603,8/23/2013,7834,9.33,6.92,73091.22,54211.28,18879.94
AAustralia and Oceania,Nauru,Beverages,Online,L,12/1/2015,610604941,1/18/2016,426,47.45,31.79,20213.70,13542.54,6671.16
AAustralia and Oceania,Tuvalu,Meat,Online,C,3/10/2012,218581426,4/3/2012,1956,421.89,364.69,825216.84,713333.64,111883.20
AAustralia and Oceania,Tuvalu,Cosmetics,Online,C,12/2/2011,220342671,1/11/2012,3148,437.20,263.33,1376305.60,828962.84,547342.76
AAustralia and Oceania,Fiji,Household,Online,L,2/22/2017,351634442,3/30/2017,5300,668.27,502.54,3541831.00,2663462.00,878369.00
AAustralia and Oceania,Federated States of Micronesia,Baby Food,Online,M,4/30/2016,533714377,6/18/2016,6799,255.28,159.42,1735648.72,1083896.58,651752.14
AAustralia and Oceania,AAustralia,Clothes,Online,M,7/31/2013,178053891,8/5/2013,8958,109.28,35.84,978930.24,321054.72,657875.52
AAustralia and Oceania,Tonga,Household,Offline,L,5/22/2015,887587440,6/28/2015,5702,668.27,502.54,3810475.54,2865483.08,944992.46
AAustralia and Oceania,Palau,Personal Care,Online,L,4/2/2016,273397624,5/12/2016,3287,81.73,56.67,268646.51,186274.29,82372.22
AAustralia and Oceania,East Timor,Cereal,Online,C,3/3/2011,212483155,4/9/2011,7342,205.70,117.11,1510249.40,859821.62,650427.78
AAustralia and Oceania,Federated States of Micronesia,Office Supplies,Offline,C,9/11/2015,814510762,9/28/2015,690,651.21,524.96,449334.90,362222.40,87112.50
AAustralia and Oceania,Solomon Islands,Personal Care,Offline,M,7/27/2015,110981500,8/5/2015,747,81.73,56.67,61052.31,42332.49,18719.82
AAustralia and Oceania,New Zealand,Beverages,Online,L,11/6/2010,760453307,12/25/2010,3887,47.45,31.79,184438.15,123567.73,60870.42
AAustralia and Oceania,Tuvalu,Cosmetics,Offline,M,8/24/2016,100315320,10/12/2016,4387,437.20,263.33,1917996.40,1155228.71,762767.69
AAustralia and Oceania,Palau,Snacks,Offline,H,5/15/2012,339928853,6/7/2012,1356,152.58,97.44,206898.48,132128.64,74769.84
AAustralia and Oceania,East Timor,Beverages,Online,C,3/13/2014,480582177,3/31/2014,3801,47.45,31.79,180357.45,120833.79,59523.66
AAustralia and Oceania,Tonga,Clothes,Online,C,3/22/2011,730200564,4/28/2011,1429,109.28,35.84,156161.12,51215.36,104945.76
AAustralia and Oceania,Fiji,Cereal,Online,M,3/26/2015,203027617,4/19/2015,9239,205.70,117.11,1900462.30,1081979.29,818483.01
AAustralia and Oceania,Vanuatu,Cosmetics,Online,H,8/28/2010,766546857,9/30/2010,7104,437.20,263.33,3105868.80,1870696.32,1235172.48
AAustralia and Oceania,Tonga,Household,Offline,L,8/19/2015,322415101,9/23/2015,8648,668.27,502.54,5779198.96,4345965.92,1433233.04
AAustralia and Oceania,East Timor,Meat,Online,M,1/22/2011,152025306,3/2/2011,6521,421.89,364.69,2751144.69,2378143.49,373001.20
AAustralia and Oceania,Tuvalu,Personal Care,Online,L,6/6/2012,243976151,6/7/2012,6820,81.73,56.67,557398.60,386489.40,170909.20
AAustralia and Oceania,Tuvalu,Fruits,Online,M,9/26/2016,128853166,10/30/2016,9370,9.33,6.92,87422.10,64840.40,22581.70
AAustralia and Oceania,Federated States of Micronesia,Fruits,Offline,L,12/20/2016,431288754,1/8/2017,6781,9.33,6.92,63266.73,46924.52,16342.21
AAustralia and Oceania,Kiribati,Office Supplies,Offline,H,8/9/2015,983353459,8/25/2015,4996,651.21,524.96,3253445.16,2622700.16,630745.00
AAustralia and Oceania,Nauru,Office Supplies,Offline,L,1/6/2016,226946485,2/20/2016,7363,651.21,524.96,4794859.23,3865280.48,929578.75
AAustralia and Oceania,Tuvalu,Vegetables,Offline,C,8/20/2010,381506526,9/27/2010,5114,154.06,90.93,787862.84,465016.02,322846.82
AAustralia and Oceania,Tonga,Vegetables,Offline,H,6/12/2011,723675286,6/12/2011,454,154.06,90.93,69943.24,41282.22,28661.02
AAustralia and Oceania,Tuvalu,Cereal,Online,L,8/16/2010,396895110,9/18/2010,8938,205.70,117.11,1838546.60,1046729.18,791817.42
AAustralia and Oceania,Solomon Islands,Fruits,Online,C,7/29/2016,257390630,7/29/2016,6462,9.33,6.92,60290.46,44717.04,15573.42
AAustralia and Oceania,Solomon Islands,Fruits,Offline,C,5/21/2012,789712989,7/8/2012,2477,9.33,6.92,23110.41,17140.84,5969.57
AAustralia and Oceania,New Zealand,Cereal,Offline,M,5/16/2011,109766137,5/25/2011,1094,205.70,117.11,225035.80,128118.34,96917.46
AAustralia and Oceania,AAustralia,Clothes,Offline,M,2/19/2013,610543143,3/3/2013,2139,109.28,35.84,233749.92,76661.76,157088.16
AAustralia and Oceania,Samoa ,Clothes,Offline,C,4/26/2011,650307214,5/29/2011,9211,109.28,35.84,1006578.08,330122.24,676455.84
AAustralia and Oceania,Federated States of Micronesia,Snacks,Online,C,12/22/2012,830548655,2/9/2013,6659,152.58,97.44,1016030.22,648852.96,367177.26
AAustralia and Oceania,East Timor,Beverages,Offline,H,1/31/2016,240527474,3/7/2016,6280,47.45,31.79,297986.00,199641.20,98344.80
AAustralia and Oceania,AAustralia,Vegetables,Offline,H,7/18/2015,156675183,9/2/2015,2523,154.06,90.93,388693.38,229416.39,159276.99
AAustralia and Oceania,Palau,Cereal,Online,M,10/20/2016,273496329,10/27/2016,2496,205.70,117.11,513427.20,292306.56,221120.64
AAustralia and Oceania,Tuvalu,Household,Online,C,4/6/2013,424305570,5/18/2013,302,668.27,502.54,201817.54,151767.08,50050.46
AAustralia and Oceania,Tonga,Cosmetics,Online,H,1/20/2010,142818248,1/21/2010,1948,437.20,263.33,851665.60,512966.84,338698.76
AAustralia and Oceania,Marshall Islands,Clothes,Online,M,8/20/2014,616029012,10/6/2014,5529,109.28,35.84,604209.12,198159.36,406049.76
AAustralia and Oceania,Tuvalu,Personal Care,Offline,C,6/6/2010,835769307,6/29/2010,1565,81.73,56.67,127907.45,88688.55,39218.90
AAustralia and Oceania,Federated States of Micronesia,Cereal,Offline,H,6/28/2012,295576703,7/29/2012,6570,205.70,117.11,1351449.00,769412.70,582036.30
AAustralia and Oceania,Federated States of Micronesia,Household,Offline,H,5/22/2015,423989284,7/2/2015,6706,668.27,502.54,4481418.62,3370033.24,1111385.38
AAustralia and Oceania,New Zealand,Cereal,Online,H,4/10/2014,503924262,5/11/2014,1242,205.70,117.11,255479.40,145450.62,110028.78
AAustralia and Oceania,Nauru,Household,Online,C,5/24/2017,954254281,6/13/2017,3902,668.27,502.54,2607589.54,1960911.08,646678.46
AAustralia and Oceania,Papua New Guinea,Snacks,Offline,M,4/23/2016,765965354,5/15/2016,5025,152.58,97.44,766714.50,489636.00,277078.50
AAustralia and Oceania,Papua New Guinea,Household,Online,L,10/15/2012,684523618,11/18/2012,4605,668.27,502.54,3077383.35,2314196.70,763186.65
AAustralia and Oceania,East Timor,Cosmetics,Online,L,12/29/2015,343051803,1/30/2016,5507,437.20,263.33,2407660.40,1450158.31,957502.09
AAustralia and Oceania,Federated States of Micronesia,Personal Care,Online,C,2/27/2011,757788264,3/30/2011,5242,81.73,56.67,428428.66,297064.14,131364.52
AAustralia and Oceania,Marshall Islands,Clothes,Offline,L,3/4/2012,689381635,3/22/2012,2200,109.28,35.84,240416.00,78848.00,161568.00
AAustralia and Oceania,Samoa ,Beverages,Online,C,5/10/2015,933753192,6/2/2015,7174,47.45,31.79,340406.30,228061.46,112344.84
AAustralia and Oceania,New Zealand,Meat,Online,H,9/19/2013,369142186,10/23/2013,6231,421.89,364.69,2628796.59,2272383.39,356413.20
AAustralia and Oceania,Tonga,Clothes,Online,C,3/5/2013,308392941,4/10/2013,9179,109.28,35.84,1003081.12,328975.36,674105.76
AAustralia and Oceania,East Timor,Household,Online,C,11/13/2012,768044173,12/9/2012,193,668.27,502.54,128976.11,96990.22,31985.89
AAustralia and Oceania,Solomon Islands,Baby Food,Online,L,7/20/2010,419287049,7/25/2010,5210,255.28,159.42,1330008.80,830578.20,499430.60
AAustralia and Oceania,Samoa ,Cereal,Offline,H,4/5/2012,169465243,4/16/2012,7386,205.70,117.11,1519300.20,864974.46,654325.74
AAustralia and Oceania,Vanuatu,Household,Offline,C,5/8/2012,287424504,6/19/2012,4153,668.27,502.54,2775325.31,2087048.62,688276.69
AAustralia and Oceania,Papua New Guinea,Cereal,Online,H,1/3/2015,629463660,2/17/2015,1140,205.70,117.11,234498.00,133505.40,100992.60
AAustralia and Oceania,Tonga,Baby Food,Offline,C,8/10/2016,495980203,8/29/2016,419,255.28,159.42,106962.32,66796.98,40165.34
AAustralia and Oceania,East Timor,Personal Care,Online,C,8/15/2012,520591294,10/3/2012,3388,81.73,56.67,276901.24,191997.96,84903.28
AAustralia and Oceania,Nauru,Household,Offline,C,5/4/2015,309219491,5/11/2015,3774,668.27,502.54,2522050.98,1896585.96,625465.02
AAustralia and Oceania,Kiribati,Snacks,Online,M,5/3/2011,174941670,6/12/2011,7983,152.58,97.44,1218046.14,777863.52,440182.62
AAustralia and Oceania,Fiji,Cereal,Online,H,6/2/2014,823556029,6/17/2014,7385,205.70,117.11,1519094.50,864857.35,654237.15
AAustralia and Oceania,Samoa ,Snacks,Offline,H,11/3/2013,395201671,12/16/2013,7811,152.58,97.44,1191802.38,761103.84,430698.54
AAustralia and Oceania,New Zealand,Baby Food,Online,H,8/6/2011,234303033,8/10/2011,4329,255.28,159.42,1105107.12,690129.18,414977.94
AAustralia and Oceania,Papua New Guinea,Office Supplies,Offline,M,11/19/2012,804057443,12/27/2012,7320,651.21,524.96,4766857.20,3842707.20,924150.00
AAustralia and Oceania,Fiji,Beverages,Online,L,1/3/2016,593408763,2/20/2016,1695,47.45,31.79,80427.75,53884.05,26543.70
AAustralia and Oceania,Tonga,Household,Offline,L,4/21/2012,964223515,5/10/2012,4020,668.27,502.54,2686445.40,2020210.80,666234.60
AAustralia and Oceania,Vanuatu,Cereal,Offline,C,3/7/2016,937758481,4/24/2016,2428,205.70,117.11,499439.60,284343.08,215096.52
AAustralia and Oceania,Marshall Islands,Meat,Online,L,8/18/2013,822740209,9/25/2013,5966,421.89,364.69,2516995.74,2175740.54,341255.20
AAustralia and Oceania,Fiji,Vegetables,Online,H,9/13/2014,960099351,10/11/2014,3588,154.06,90.93,552767.28,326256.84,226510.44
AAustralia and Oceania,East Timor,Personal Care,Online,C,7/20/2017,227435290,8/17/2017,2011,81.73,56.67,164359.03,113963.37,50395.66
AAustralia and Oceania,Papua New Guinea,Baby Food,Online,C,5/1/2014,580674493,5/28/2014,3341,255.28,159.42,852890.48,532622.22,320268.26
AAustralia and Oceania,Papua New Guinea,Clothes,Online,M,12/8/2010,678985393,12/28/2010,5721,109.28,35.84,625190.88,205040.64,420150.24
AAustralia and Oceania,Marshall Islands,Meat,Offline,H,4/20/2012,650697314,6/8/2012,4650,421.89,364.69,1961788.50,1695808.50,265980.00
AAustralia and Oceania,Federated States of Micronesia,Beverages,Offline,L,1/18/2010,816666829,1/20/2010,8718,47.45,31.79,413669.10,277145.22,136523.88
AAustralia and Oceania,New Zealand,Clothes,Offline,C,3/20/2010,406995236,4/18/2010,7790,109.28,35.84,851291.20,279193.60,572097.60
AAustralia and Oceania,Federated States of Micronesia,Household,Offline,L,11/27/2016,878787219,1/15/2017,1522,668.27,502.54,1017106.94,764865.88,252241.06
AAustralia and Oceania,Vanuatu,Household,Online,M,4/15/2016,998216331,5/31/2016,3250,668.27,502.54,2171877.50,1633255.00,538622.50
AAustralia and Oceania,New Zealand,Clothes,Offline,L,10/11/2015,554672086,11/30/2015,8651,109.28,35.84,945381.28,310051.84,635329.44
AAustralia and Oceania,Nauru,Baby Food,Online,L,9/7/2014,601783263,9/30/2014,9895,255.28,159.42,2525995.60,1577460.90,948534.70
AAustralia and Oceania,AAustralia,Cosmetics,Offline,L,2/15/2015,296262919,4/6/2015,9636,437.20,263.33,4212859.20,2537447.88,1675411.32
AAustralia and Oceania,Fiji,Meat,Offline,L,11/28/2010,242543208,12/15/2010,2780,421.89,364.69,1172854.20,1013838.20,159016.00
AAustralia and Oceania,Federated States of Micronesia,Meat,Online,H,8/27/2011,749501740,9/25/2011,3075,421.89,364.69,1297311.75,1121421.75,175890.00
AAustralia and Oceania,Papua New Guinea,Meat,Online,C,11/2/2016,381023728,12/16/2016,2243,421.89,364.69,946299.27,817999.67,128299.60
AAustralia and Oceania,Samoa ,Personal Care,Online,C,5/6/2010,611425483,6/3/2010,3242,81.73,56.67,264968.66,183724.14,81244.52
AAustralia and Oceania,Kiribati,Personal Care,Online,L,9/14/2011,161652076,11/1/2011,5296,81.73,56.67,432842.08,300124.32,132717.76
AAustralia and Oceania,Vanuatu,Cereal,Online,L,8/24/2010,409805333,8/26/2010,9360,205.70,117.11,1925352.00,1096149.60,829202.40
AAustralia and Oceania,Palau,Clothes,Online,M,12/7/2015,488831794,1/13/2016,5046,109.28,35.84,551426.88,180848.64,370578.24
AAustralia and Oceania,Fiji,Meat,Offline,L,3/17/2015,936424243,4/17/2015,7598,421.89,364.69,3205520.22,2770914.62,434605.60
AAustralia and Oceania,Nauru,Personal Care,Offline,M,5/2/2013,988387429,6/21/2013,4659,81.73,56.67,380780.07,264025.53,116754.54
AAustralia and Oceania,Vanuatu,Vegetables,Offline,M,3/12/2012,837447297,3/30/2012,8120,154.06,90.93,1250967.20,738351.60,512615.60
AAustralia and Oceania,Kiribati,Office Supplies,Offline,L,2/7/2011,462601077,3/12/2011,2794,651.21,524.96,1819480.74,1466738.24,352742.50
AAustralia and Oceania,New Zealand,Vegetables,Online,M,8/23/2011,195379674,9/6/2011,6042,154.06,90.93,930830.52,549399.06,381431.46
AAustralia and Oceania,Marshall Islands,Cereal,Online,C,4/23/2013,181861770,6/8/2013,5794,205.70,117.11,1191825.80,678535.34,513290.46
AAustralia and Oceania,East Timor,Cosmetics,Online,M,10/28/2010,217626559,11/28/2010,9390,437.20,263.33,4105308.00,2472668.70,1632639.30
AAustralia and Oceania,Tuvalu,Office Supplies,Offline,H,5/4/2015,641755473,5/25/2015,8561,651.21,524.96,5575008.81,4494182.56,1080826.25
AAustralia and Oceania,Papua New Guinea,Baby Food,Online,C,10/9/2010,741204488,11/13/2010,7734,255.28,159.42,1974335.52,1232954.28,741381.24
AAustralia and Oceania,Solomon Islands,Meat,Offline,H,1/24/2013,663752591,2/17/2013,7997,421.89,364.69,3373854.33,2916425.93,457428.40
AAustralia and Oceania,Tonga,Clothes,Online,M,2/10/2013,712204015,2/15/2013,5850,109.28,35.84,639288.00,209664.00,429624.00
AAustralia and Oceania,Vanuatu,Meat,Offline,M,5/23/2015,999639832,6/16/2015,4496,421.89,364.69,1896817.44,1639646.24,257171.20
AAustralia and Oceania,Tuvalu,Meat,Online,L,9/1/2010,948538815,9/22/2010,2569,421.89,364.69,1083835.41,936888.61,146946.80
AAustralia and Oceania,Palau,Personal Care,Online,L,3/7/2016,233092391,3/14/2016,6073,81.73,56.67,496346.29,344156.91,152189.38
AAustralia and Oceania,Kiribati,Cosmetics,Offline,H,6/10/2011,694904410,7/15/2011,6512,437.20,263.33,2847046.40,1714804.96,1132241.44
AAustralia and Oceania,Papua New Guinea,Household,Online,M,4/16/2017,305276000,5/3/2017,6807,668.27,502.54,4548913.89,3420789.78,1128124.11
AAustralia and Oceania,Federated States of Micronesia,Clothes,Online,C,11/26/2013,230411899,1/9/2014,2856,109.28,35.84,312103.68,102359.04,209744.64
AAustralia and Oceania,Federated States of Micronesia,Fruits,Online,C,7/23/2016,333429753,8/18/2016,8128,9.33,6.92,75834.24,56245.76,19588.48
AAustralia and Oceania,New Zealand,Office Supplies,Online,M,4/13/2017,518045127,5/30/2017,9920,651.21,524.96,6460003.20,5207603.20,1252400.00
AAustralia and Oceania,Solomon Islands,Baby Food,Online,C,1/23/2011,399233138,1/29/2011,812,255.28,159.42,207287.36,129449.04,77838.32
AAustralia and Oceania,Solomon Islands,Personal Care,Online,L,4/6/2017,488171756,4/14/2017,9726,81.73,56.67,794905.98,551172.42,243733.56
AAustralia and Oceania,Papua New Guinea,Cosmetics,Online,M,6/20/2014,129793870,7/9/2014,7745,437.20,263.33,3386114.00,2039490.85,1346623.15
